0.23	4.64	0.42
1.29	3.38	0.37
2.35	3.01	0.34
3.41	2.55	0.31
4.47	2.29	0.29
5.53	1.67	0.27
6.59	1.59	0.26
7.65	1.69	0.25
8.71	1.38	0.24
9.77	1.46	0.24

0.23	4.54265
0.27885	4.49258
0.3277	4.44326
0.37655	4.39469
0.4254	4.34686
0.47425	4.29975
0.5231	4.25335
0.57195	4.20765
0.6208	4.16265
0.66965	4.11832
0.7185	4.07467
0.76735	4.03167
0.8162	3.98933
0.86505	3.94763
0.9139	3.90655
0.96275	3.8661
1.0116	3.82626
1.06045	3.78703
1.1093	3.74838
1.15815	3.71032
1.207	3.67284
1.25585	3.63592
1.3047	3.59956
1.35355	3.56376
1.4024	3.52849
1.45125	3.49375
1.5001	3.45955
1.54895	3.42586
1.5978	3.39267
1.64665	3.35999
1.6955	3.32781
1.74435	3.29611
1.7932	3.26489
1.84205	3.23414
1.8909	3.20386
1.93975	3.17404
1.9886	3.14467
2.03745	3.11574
2.0863	3.08725
2.13515	3.05919
2.184	3.03155
2.23285	3.00433
2.2817	2.97753
2.33055	2.95113
2.3794	2.92512
2.42825	2.89952
2.4771	2.87429
2.52595	2.84946
2.5748	2.82499
2.62365	2.8009
2.6725	2.77717
2.72135	2.7538
2.7702	2.73078
2.81905	2.70811
2.8679	2.68579
2.91675	2.6638
2.9656	2.64214
3.01445	2.62081
3.0633	2.59981
3.11215	2.57912
3.161	2.55874
3.20985	2.53868
3.2587	2.51891
3.30755	2.49945
3.3564	2.48028
3.40525	2.4614
3.4541	2.4428
3.50295	2.42449
3.5518	2.40645
3.60065	2.38869
3.6495	2.37119
3.69835	2.35396
3.7472	2.33699
3.79605	2.32028
3.8449	2.30382
3.89375	2.28761
3.9426	2.27164
3.99145	2.25592
4.0403	2.24043
4.08915	2.22518
4.138	2.21015
4.18685	2.19536
4.2357	2.18079
4.28455	2.16644
4.3334	2.1523
4.38225	2.13838
4.4311	2.12467
4.47995	2.11117
4.5288	2.09787
4.57765	2.08478
4.6265	2.07188
4.67535	2.05917
4.7242	2.04666
4.77305	2.03434
4.8219	2.0222
4.87075	2.01025
4.9196	1.99848
4.96845	1.98689
5.0173	1.97547
5.06615	1.96422
5.115	1.95315
5.16385	1.94224
5.2127	1.9315
5.26155	1.92092
5.3104	1.9105
5.35925	1.90023
5.4081	1.89013
5.45695	1.88017
5.5058	1.87037
5.55465	1.86071
5.6035	1.8512
5.65235	1.84183
5.7012	1.83261
5.75005	1.82353
5.7989	1.81458
5.84775	1.80577
5.8966	1.79709
5.94545	1.78854
5.9943	1.78012
6.04315	1.77183
6.092	1.76366
6.14085	1.75562
6.1897	1.7477
6.23855	1.7399
6.2874	1.73222
6.33625	1.72465
6.3851	1.7172
6.43395	1.70986
6.4828	1.70263
6.53165	1.69551
6.5805	1.6885
6.62935	1.68159
6.6782	1.67479
6.72705	1.6681
6.7759	1.6615
6.82475	1.655
6.8736	1.6486
6.92245	1.6423
6.9713	1.63609
7.02015	1.62998
7.069	1.62396
7.11785	1.61803
7.1667	1.61219
7.21555	1.60644
7.2644	1.60078
7.31325	1.5952
7.3621	1.5897
7.41095	1.58429
7.4598	1.57896
7.50865	1.57371
7.5575	1.56855
7.60635	1.56345
7.6552	1.55844
7.70405	1.5535
7.7529	1.54864
7.80175	1.54385
7.8506	1.53913
7.89945	1.53448
7.9483	1.52991
7.99715	1.5254
8.046	1.52096
8.09485	1.51659
8.1437	1.51229
8.19255	1.50805
8.2414	1.50387
8.29025	1.49976
8.3391	1.49571
8.38795	1.49172
8.4368	1.48779
8.48565	1.48392
8.5345	1.48011
8.58335	1.47635
8.6322	1.47265
8.68105	1.46901
8.7299	1.46543
8.77875	1.4619
8.8276	1.45842
8.87645	1.45499
8.9253	1.45162
8.97415	1.4483
9.023	1.44502
9.07185	1.4418
9.1207	1.43863
9.16955	1.4355
9.2184	1.43242
9.26725	1.42939
9.3161	1.4264
9.36495	1.42346
9.4138	1.42056
9.46265	1.41771
9.5115	1.4149
9.56035	1.41213
9.6092	1.40941
9.65805	1.40672
9.7069	1.40408
9.75575	1.40148
